file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
bowl__02880940__a9ba34614bfd8ca9938afc5c0b5b182__models__model_normalized.npz,235000,1500000,0.30522634970632057,0.026995950115069393,0.015758247357361043,0.32951063829787236,0.4651872340425532,0.5172936170212766,0.9240382978723404
bowl__02880940__aa70f5e55fa61d8dac6b8e58caf61f95__models__model_normalized.npz,235000,1500000,0.11046097246703712,0.03516485590818723,0.013529059023570399,0.2050936170212766,0.43566382978723406,0.5369787234042553,0.5972170212765957
bowl__02880940__aad3cd6a40a15cb8664b3b9b23ddfcbc__models__model_normalized.npz,235000,1500000,0.12039950852306432,0.019092242054471284,0.0084727298521458,0.32227234042553193,0.5350936170212766,0.6145489361702128,0.9279276595744681
bowl__02880940__ab2fd38fc4f37cce86bbb74f0f607cdd__models__model_normalized.npz,235000,1500000,0.1281277772044836,0.006529425608203759,0.0033534401163302988,0.722463829787234,0.8892851063829788,0.9313361702127659,0.9821829787234042
bowl__02880940__ad8a50aa5894bc40c762eb31f1f0c676__models__model_normalized.npz,235000,1500000,0.4499891503928854,0.07532138852657191,0.012113781445463497,0.291731914893617,0.4768468085106383,0.5361787234042553,0.6093404255319149
bowl__02880940__ae5c7d8a453d3ef736b0f2a1430e993a__models__model_normalized.npz,235000,1500000,0.24617899162308107,0.028237961846461955,0.0057839515760735455,0.4355404255319149,0.6622170212765958,0.7251744680851064,0.791936170212766
bowl__02880940__aeb7b4bb33fd43a14e23e9314af9ae57__models__model_normalized.npz,235000,1500000,0.07521184492030773,0.005187758397210282,0.004094316550659621,0.6265234042553192,0.9161829787234043,0.9755276595744681,0.9993319148936171
bowl__02880940__aeec00d8dd6e196451a2ad3de1977657__models__model_normalized.npz,235000,1500000,0.13943573507966528,0.03315378909352986,0.007866329557074433,0.3473872340425532,0.5478851063829787,0.6133063829787234,0.7003148936170213
bowl__02880940__afb6bf20c56e86f3d8fdbcba78c84028__models__model_normalized.npz,235000,1500000,0.11945446739673792,0.026566797155965563,0.010157469599878195,0.2926,0.49722127659574467,0.564204255319149,0.7268638297872341
bowl__02880940__b007af6eabaa290dd42b9650f19dd425__models__model_normalized.npz,235000,1500000,0.10735124901561018,0.010077831943233731,0.006148476556284296,0.3840808510638298,0.7452510638297872,0.8795148936170213,0.9778425531914894
